Date,Close,roberta_positive_avg,Close_norm,Sentiment_norm
2022-05-31,252.7533264160156,0.41937219749180327,0.4395223068255269,0.7339360582004885
2022-05-31,271.8699951171875,0.41937219749180327,0.4742862056287715,0.7339360582004885
2022-05-31,147.8800048828125,0.41937219749180327,0.24880887270523427,0.7339360582004885
2022-05-31,193.63999938964844,0.41937219749180327,0.33202398947791517,0.7339360582004885
2022-05-31,120.20950317382812,0.41937219749180327,0.19848972263348716,0.7339360582004885
2022-05-31,114.03900146484376,0.41937219749180327,0.18726858885073605,0.7339360582004885
2022-05-31,101.86000061035156,0.41937219749180327,0.16512092495340433,0.7339360582004885
2022-05-31,148.83999633789062,0.41937219749180327,0.2505546290563013,0.7339360582004885
2022-05-31,197.44000244140625,0.41937219749180327,0.3389343420926064,0.7339360582004885
2022-05-31,95.3000030517578,0.41937219749180327,0.15319148814402417,0.7339360582004885
2022-05-31,63.380001068115234,0.41937219749180327,0.09514456919047803,0.7339360582004885
2022-05-31,13.68000030517578,0.41937219749180327,0.004764502241988683,0.7339360582004885
2022-05-31,466.2200012207031,0.41937219749180327,0.8277140988567588,0.7339360582004885
2022-05-31,110.44000244140624,0.41937219749180327,0.18072376455108763,0.7339360582004885
2022-05-31,51.290000915527344,0.41937219749180327,0.07315875417188056,0.7339360582004885
2022-05-31,160.24000549316406,0.41937219749180327,0.271285686900375,0.7339360582004885
2022-05-31,44.41999816894531,0.41937219749180327,0.06066556908856374,0.7339360582004885
2022-05-31,131.39999389648438,0.41937219749180327,0.21883976861284868,0.7339360582004885
2022-05-31,117.79000091552734,0.41937219749180327,0.194089827809938,0.7339360582004885
2022-05-31,467.9700012207031,0.41937219749180327,0.8308964955314446,0.7339360582004885
2022-05-31,85.20999908447266,0.41937219749180327,0.1348426909594219,0.7339360582004885
2022-05-31,186.19000244140625,0.41937219749180327,0.31847607775534104,0.7339360582004885
2022-05-31,17.389999389648438,0.41937219749180327,0.011511181527424603,0.7339360582004885
2022-05-31,153.08999633789062,0.41937219749180327,0.2582833066948238,0.7339360582004885
2022-05-31,23.5,0.41937219749180327,0.022622293312973486,0.7339360582004885
2022-06-01,246.7899932861328,0.33496428344565216,0.42867791166976565,0.4020863106561222
2022-06-01,272.4200134277344,0.33496428344565216,0.47528642073877186,0.4020863106561222
2022-06-01,145.63999938964844,0.33496428344565216,0.24473539497224966,0.4020863106561222
2022-06-01,188.63999938964844,0.33496428344565216,0.3229314275502417,0.4020863106561222
2022-06-01,121.68399810791016,0.33496428344565216,0.2011711099335235,0.4020863106561222
2022-06-01,114.13700103759766,0.33496428344565216,0.18744680228756613,0.4020863106561222
2022-06-01,101.22000122070312,0.33496428344565216,0.163957078136594,0.4020863106561222
2022-06-01,148.7100067138672,0.33496428344565216,0.25031824131502367,0.4020863106561222
2022-06-01,192.91000366210935,0.33496428344565216,0.3306964832059979,0.4020863106561222
2022-06-01,94.75,0.33496428344565216,0.15219130078232074,0.4020863106561222
2022-06-01,63.06999969482422,0.33496428344565216,0.09458082785361556,0.4020863106561222
2022-06-01,13.550000190734863,0.33496428344565216,0.0045280954237569455,0.4020863106561222
2022-06-01,456.989990234375,0.33496428344565216,0.8109292095594999,0.4020863106561222
2022-06-01,109.19000244140624,0.33496428344565216,0.17845062406916926,0.4020863106561222
2022-06-01,51.400001525878906,0.33496428344565216,0.07335879164422125,0.4020863106561222
2022-06-01,176.07000732421875,0.33496428344565216,0.3000727412931849,0.4020863106561222
2022-06-01,44.11000061035156,0.33496428344565216,0.06010183468877549,0.4020863106561222
2022-06-01,130.64999389648438,0.33496428344565216,0.21747588432369766,0.4020863106561222
2022-06-01,116.08999633789062,0.33496428344565216,0.19099834843003993,0.4020863106561222
2022-06-01,464.25,0.33496428344565216,0.8241316272373918,0.4020863106561222
2022-06-01,82.4800033569336,0.33496428344565216,0.1298781599164353,0.4020863106561222
2022-06-01,182.4900054931641,0.33496428344565216,0.3117475874785221,0.4020863106561222
2022-06-01,17.56999969482422,0.33496428344565216,0.011838514311786782,0.4020863106561222
2022-06-01,148.94000244140625,0.33496428344565216,0.25073649139417353,0.4020863106561222
2022-06-01,22.920000076293945,0.33496428344565216,0.021567556268104842,0.4020863106561222
2022-06-02,258.3333435058594,0.41878814382,0.4496696370149031,0.7316398509581877
2022-06-02,274.5799865722656,0.41878814382,0.4792143586545243,0.7316398509581877
2022-06-02,147.2100067138672,0.41878814382,0.24759047273672163,0.7316398509581877
2022-06-02,198.8600006103516,0.41878814382,0.34151662635027014,0.7316398509581877
2022-06-02,125.51100158691406,0.41878814382,0.20813056315957648,0.7316398509581877
2022-06-02,117.74600219726562,0.41878814382,0.19400981559583141,0.7316398509581877
2022-06-02,108.58999633789062,0.41878814382,0.1773595055385297,0.7316398509581877
2022-06-02,151.2100067138672,0.41878814382,0.2548645222788604,0.7316398509581877
2022-06-02,205.08999633789065,0.41878814382,0.35284595074262814,0.7316398509581877
2022-06-02,96.33999633789062,0.41878814382,0.15508272881572965,0.7316398509581877
2022-06-02,63.72999954223633,0.41878814382,0.09578104575058549,0.7316398509581877
2022-06-02,13.890000343322754,0.41878814382,0.0051463899123217124,0.7316398509581877
2022-06-02,487.6099853515625,0.41878814382,0.8666120499251173,0.7316398509581877
2022-06-02,110.87000274658205,0.41878814382,0.18150572543183355,0.7316398509581877
2022-06-02,51.290000915527344,0.41878814382,0.07315875417188056,0.7316398509581877
