ds,yhat,yhat_lower,yhat_upper
2022-05-31,0.2415001327692499,-0.04682707535038932,0.5396012629843244
2022-06-01,0.24417035399328096,-0.04684354990315634,0.5233064482348334
2022-06-02,0.24430271031801962,-0.05064571593794805,0.5358485067997991
2022-06-03,0.24515273998577936,-0.04745862521674579,0.5406492700924049
2022-06-06,0.24587910684703185,-0.04385367123220015,0.5252355314532626
2022-06-07,0.24302092589436666,-0.030330286301221913,0.5347587352272496
2022-06-08,0.24569114694434352,-0.04353500688861057,0.5233050161613141
2022-06-09,0.24582350309503204,-0.044292891376213256,0.5509434073903346
2022-06-10,0.2466735326416234,-0.03659791140649701,0.5504885280547712
2022-06-13,0.2473999005211333,-0.0591819961823666,0.5274365071718996
2022-06-14,0.2445417199079133,-0.043121324992495796,0.5231151320250069
2022-06-15,0.2472119415417062,-0.022076269451268445,0.5631514084303799
2022-06-16,0.24734429827604287,-0.04531927892497949,0.5267173184163101
2022-06-17,0.24819432840634836,-0.061691775988316745,0.5111513361499515
2022-06-21,0.24606252041042548,-0.028867059268986597,0.5167836306256242
2022-06-22,0.24873274310572865,-0.037658447918268105,0.523202553680948
2022-06-23,0.24886510090167874,-0.025972659565227894,0.5275297633717035
2022-06-24,0.24971513221210356,-0.05477694344994184,0.5346620857199124
2022-06-27,0.25044150400003046,-0.04865742045701105,0.548368691781835
2022-06-28,0.2475833246899182,-0.03047559752987344,0.5426570299121967
2022-06-29,0.2502535471917921,-0.028911041715552345,0.5294433422800735
2022-06-30,0.25038590479438094,-0.05226870864162976,0.5426837401366049
2022-07-01,0.25123593544415623,-0.04659950521591857,0.5347702681899054
2022-07-05,0.24910412527936657,-0.06342323832489846,0.5224400368607685
2022-07-06,0.25177434743247457,-0.02130243689847596,0.531872504306042
2022-07-07,0.25190670301101925,-0.051492323808256836,0.545548928809791
2022-07-08,0.2527567319855477,-0.04333759046329183,0.5539711092147157
2022-07-11,0.25348309676571845,-0.026048418880303265,0.5373364056830499
2022-07-12,0.25062491506955464,-0.04491440732918411,0.5292886430211688
2022-07-13,0.253295135497414,-0.016751621753622797,0.548308124108519
2022-07-14,0.25342748986861546,-0.0581410663632388,0.5367514860398006
